Date,Open,High,Low,Close,Adj Close,Volume
2011-02-07,65.272.000.000,65.893.000.000,64.916.000.000,65.362.000.000,65.362.000.000,1980400
2011-02-08,65.359.000.000,66.238.000.000,65.110.000.000,65.771.000.000,65.771.000.000,2764000
2011-02-09,65.767.000.000,65.767.000.000,64.016.000.000,64.218.000.000,64.218.000.000,2811400
2011-02-10,64.217.000.000,65.106.000.000,64.185.000.000,64.578.000.000,64.578.000.000,2356400
2011-02-11,64.582.000.000,65.890.000.000,64.562.000.000,65.756.000.000,65.756.000.000,2396400
2011-02-14,65.751.000.000,66.743.000.000,65.462.000.000,66.558.000.000,66.558.000.000,1945000
2011-02-15,66.558.000.000,66.861.000.000,66.117.000.000,66.341.000.000,66.341.000.000,2355400
2011-02-16,66.342.000.000,67.793.000.000,66.342.000.000,67.571.000.000,67.571.000.000,2672400
2011-02-17,67.580.000.000,67.876.000.000,67.107.000.000,67.685.000.000,67.685.000.000,2147800
2011-02-18,67.685.000.000,68.226.000.000,67.386.000.000,68.067.000.000,68.067.000.000,1944000
2011-02-21,68.067.000.000,68.067.000.000,67.085.000.000,67.259.000.000,67.259.000.000,1453000
2011-02-22,67.255.000.000,67.570.000.000,66.342.000.000,66.440.000.000,66.440.000.000,3045400
2011-02-23,66.440.000.000,67.266.000.000,66.049.000.000,66.910.000.000,66.910.000.000,3335000
2011-02-24,66.909.000.000,67.344.000.000,66.693.000.000,66.949.000.000,66.949.000.000,2699200
2011-02-25,66.952.000.000,67.632.000.000,66.331.000.000,66.903.000.000,66.903.000.000,2394600
2011-02-28,66.909.000.000,67.458.000.000,66.687.000.000,67.383.000.000,67.383.000.000,2640400
2011-03-01,67.381.000.000,67.708.000.000,66.243.000.000,66.243.000.000,66.243.000.000,2166400
2011-03-02,66.242.000.000,67.282.000.000,66.101.000.000,67.282.000.000,67.282.000.000,2518600
2011-03-03,67.284.000.000,68.188.000.000,67.284.000.000,68.146.000.000,68.146.000.000,2254600
2011-03-04,68.138.000.000,68.220.000.000,67.514.000.000,68.012.000.000,68.012.000.000,1840000
2011-03-09,68.010.000.000,68.057.000.000,67.109.000.000,67.264.000.000,67.264.000.000,1407600
2011-03-10,67.256.000.000,67.256.000.000,65.854.000.000,66.041.000.000,66.041.000.000,2375000
2011-03-11,66.041.000.000,67.014.000.000,65.559.000.000,66.685.000.000,66.685.000.000,2491000
2011-03-14,66.684.000.000,67.333.000.000,66.088.000.000,67.169.000.000,67.169.000.000,1874200
2011-03-15,67.168.000.000,67.168.000.000,65.463.000.000,67.005.000.000,67.005.000.000,2852200
2011-03-16,67.011.000.000,67.502.000.000,65.663.000.000,66.003.000.000,66.003.000.000,3056800
2011-03-17,66.017.000.000,66.950.000.000,66.015.000.000,66.216.000.000,66.216.000.000,1985000
2011-03-18,66.217.000.000,67.384.000.000,66.217.000.000,66.880.000.000,66.880.000.000,2842800
2011-03-21,66.887.000.000,67.676.000.000,66.656.000.000,66.690.000.000,66.690.000.000,2557400
2011-03-22,66.684.000.000,67.631.000.000,66.531.000.000,67.578.000.000,67.578.000.000,2357800
2011-03-23,67.570.000.000,67.918.000.000,67.317.000.000,67.796.000.000,67.796.000.000,2145600
2011-03-24,67.799.000.000,68.009.000.000,67.406.000.000,67.533.000.000,67.533.000.000,1819800
2011-03-25,67.528.000.000,68.256.000.000,67.497.000.000,67.766.000.000,67.766.000.000,2223800
2011-03-28,67.767.000.000,68.070.000.000,67.193.000.000,67.193.000.000,67.193.000.000,1444400
2011-03-29,67.194.000.000,67.862.000.000,67.046.000.000,67.419.000.000,67.419.000.000,1768200
2011-03-30,67.423.000.000,68.004.000.000,67.423.000.000,67.997.000.000,67.997.000.000,1859800
2011-03-31,68.000.000.000,68.606.000.000,68.000.000.000,68.587.000.000,68.587.000.000,2124400
2011-04-01,68.588.000.000,69.387.000.000,68.588.000.000,69.268.000.000,69.268.000.000,2397400
2011-04-04,69.270.000.000,69.787.000.000,69.270.000.000,69.704.000.000,69.704.000.000,1200
2011-04-05,69.704.000.000,70.047.000.000,69.465.000.000,69.838.000.000,69.838.000.000,0
2011-04-06,69.841.000.000,70.108.000.000,68.954.000.000,69.037.000.000,69.037.000.000,0
2011-04-07,69.040.000.000,69.334.000.000,68.695.000.000,69.176.000.000,69.176.000.000,0
2011-04-08,69.180.000.000,69.430.000.000,68.472.000.000,68.718.000.000,68.718.000.000,2111400
2011-04-11,68.719.000.000,69.177.000.000,68.029.000.000,68.164.000.000,68.164.000.000,2173800
2011-04-12,68.153.000.000,68.153.000.000,66.721.000.000,66.896.000.000,66.896.000.000,2525800
2011-04-13,66.909.000.000,67.411.000.000,66.251.000.000,66.486.000.000,66.486.000.000,2515200
2011-04-14,66.483.000.000,67.042.000.000,66.090.000.000,66.279.000.000,66.279.000.000,2259000
2011-04-15,66.281.000.000,66.765.000.000,65.832.000.000,66.684.000.000,66.684.000.000,2145800
2011-04-18,66.689.000.000,66.706.000.000,65.158.000.000,65.415.000.000,65.415.000.000,3060400
2011-04-19,65.417.000.000,66.257.000.000,65.417.000.000,66.158.000.000,66.158.000.000,2214400
2011-04-20,66.165.000.000,67.077.000.000,66.165.000.000,67.058.000.000,67.058.000.000,2397400
2011-04-25,67.058.000.000,67.124.000.000,66.552.000.000,66.972.000.000,66.972.000.000,1385800
2011-04-26,66.972.000.000,67.413.000.000,66.722.000.000,67.144.000.000,67.144.000.000,1726600
2011-04-27,67.143.000.000,67.228.000.000,65.885.000.000,66.264.000.000,66.264.000.000,2151200
2011-04-28,66.249.000.000,66.249.000.000,65.105.000.000,65.673.000.000,65.673.000.000,3090000
2011-04-29,65.664.000.000,66.294.000.000,65.461.000.000,66.133.000.000,66.133.000.000,2645000
2011-05-02,66.119.000.000,66.500.000.000,65.346.000.000,65.463.000.000,65.463.000.000,2306800
2011-05-03,65.458.000.000,65.468.000.000,64.244.000.000,64.318.000.000,64.318.000.000,2235400
2011-05-04,64.320.000.000,64.807.000.000,63.548.000.000,63.616.000.000,63.616.000.000,2490000
2011-05-05,63.609.000.000,64.268.000.000,62.973.000.000,63.407.000.000,63.407.000.000,2806000
2011-05-06,63.422.000.000,64.704.000.000,63.422.000.000,64.417.000.000,64.417.000.000,2690000
2011-05-09,64.416.000.000,64.782.000.000,64.150.000.000,64.622.000.000,64.622.000.000,1880800
2011-05-10,64.622.000.000,65.143.000.000,64.619.000.000,64.877.000.000,64.877.000.000,1982600
2011-05-11,64.877.000.000,64.877.000.000,63.622.000.000,63.776.000.000,63.776.000.000,2458400
2011-05-12,63.772.000.000,64.329.000.000,63.125.000.000,64.003.000.000,64.003.000.000,2486800
2011-05-13,64.003.000.000,64.165.000.000,63.063.000.000,63.235.000.000,63.235.000.000,2667400
2011-05-16,63.233.000.000,63.829.000.000,62.676.000.000,62.830.000.000,62.830.000.000,2459600
2011-05-17,62.830.000.000,63.680.000.000,62.414.000.000,63.673.000.000,63.673.000.000,2210800
2011-05-18,63.675.000.000,64.015.000.000,62.830.000.000,62.841.000.000,62.841.000.000,2488000
2011-05-19,62.844.000.000,63.607.000.000,62.225.000.000,62.367.000.000,62.367.000.000,2291200
2011-05-20,62.370.000.000,63.043.000.000,62.086.000.000,62.597.000.000,62.597.000.000,2087000
2011-05-23,62.597.000.000,62.597.000.000,61.659.000.000,62.345.000.000,62.345.000.000,1767600
2011-05-24,62.350.000.000,63.415.000.000,62.350.000.000,63.337.000.000,63.337.000.000,2006400
2011-05-25,63.329.000.000,63.857.000.000,63.025.000.000,63.388.000.000,63.388.000.000,1918600
2011-05-26,63.389.000.000,64.121.000.000,63.232.000.000,64.099.000.000,64.099.000.000,2397000
2011-05-27,64.101.000.000,64.548.000.000,64.092.000.000,64.295.000.000,64.295.000.000,1672000
2011-05-30,64.295.000.000,64.460.000.000,63.915.000.000,63.954.000.000,63.954.000.000,629000
2011-05-31,63.961.000.000,64.620.000.000,63.932.000.000,64.620.000.000,64.620.000.000,2428400
2011-06-01,64.616.000.000,64.674.000.000,63.401.000.000,63.411.000.000,63.411.000.000,2158200
2011-06-02,63.411.000.000,64.218.000.000,63.277.000.000,64.218.000.000,64.218.000.000,2135600
2011-06-03,64.216.000.000,64.979.000.000,63.628.000.000,64.341.000.000,64.341.000.000,2155800
2011-06-06,64.341.000.000,64.512.000.000,62.960.000.000,63.068.000.000,63.068.000.000,1822400
2011-06-07,63.072.000.000,63.784.000.000,63.072.000.000,63.218.000.000,63.218.000.000,2089600
2011-06-08,63.204.000.000,63.354.000.000,62.709.000.000,63.033.000.000,63.033.000.000,1805800
2011-06-09,63.037.000.000,63.773.000.000,62.872.000.000,63.469.000.000,63.469.000.000,1946800
2011-06-10,63.470.000.000,63.478.000.000,62.495.000.000,62.697.000.000,62.697.000.000,1688200
2011-06-13,62.701.000.000,62.968.000.000,62.022.000.000,62.023.000.000,62.023.000.000,1397200
2011-06-14,62.023.000.000,62.697.000.000,62.023.000.000,62.205.000.000,62.205.000.000,1762400
2011-06-15,62.198.000.000,62.198.000.000,61.448.000.000,61.604.000.000,61.604.000.000,2668000
2011-06-16,61.602.000.000,62.040.000.000,60.489.000.000,60.881.000.000,60.881.000.000,1991000
2011-06-17,60.883.000.000,61.268.000.000,60.566.000.000,61.060.000.000,61.060.000.000,1974600
2011-06-20,61.059.000.000,61.571.000.000,60.784.000.000,61.168.000.000,61.168.000.000,2019800
2011-06-21,61.188.000.000,61.543.000.000,61.179.000.000,61.424.000.000,61.424.000.000,1696600
2011-06-22,61.420.000.000,61.859.000.000,61.194.000.000,61.194.000.000,61.194.000.000,1863400
2011-06-24,61.192.000.000,61.459.000.000,60.921.000.000,61.017.000.000,61.017.000.000,1449000
2011-06-27,61.017.000.000,61.456.000.000,60.772.000.000,61.217.000.000,61.217.000.000,1634000
2011-06-28,61.216.000.000,62.309.000.000,61.216.000.000,62.303.000.000,62.303.000.000,1796400
2011-06-29,62.303.000.000,62.625.000.000,62.033.000.000,62.334.000.000,62.334.000.000,1873400
2011-06-30,62.337.000.000,62.574.000.000,61.959.000.000,62.404.000.000,62.404.000.000,1814000
2011-07-01,62.404.000.000,63.455.000.000,62.148.000.000,63.394.000.000,63.394.000.000,2376200
2011-07-04,63.397.000.000,63.891.000.000,63.314.000.000,63.891.000.000,63.891.000.000,1000400
2011-07-05,63.886.000.000,63.886.000.000,63.030.000.000,63.039.000.000,63.039.000.000,1937800
2011-07-06,63.039.000.000,63.039.000.000,62.391.000.000,62.565.000.000,62.565.000.000,1612600
2011-07-07,62.573.000.000,63.206.000.000,62.207.000.000,62.207.000.000,62.207.000.000,1865000
2011-07-08,62.207.000.000,62.207.000.000,61.366.000.000,61.513.000.000,61.513.000.000,1670600
2011-07-11,61.502.000.000,61.502.000.000,60.098.000.000,60.224.000.000,60.224.000.000,1773200
2011-07-12,60.220.000.000,60.516.000.000,59.705.000.000,59.705.000.000,59.705.000.000,1946200
2011-07-13,59.718.000.000,60.847.000.000,59.718.000.000,60.670.000.000,60.670.000.000,2284200
2011-07-14,60.673.000.000,60.685.000.000,59.452.000.000,59.679.000.000,59.679.000.000,2363400
2011-07-15,59.679.000.000,60.104.000.000,59.180.000.000,59.478.000.000,59.478.000.000,1960200
2011-07-18,59.479.000.000,59.479.000.000,58.631.000.000,58.838.000.000,58.838.000.000,1956400
2011-07-19,58.838.000.000,59.394.000.000,58.677.000.000,59.082.000.000,59.082.000.000,1888000
2011-07-20,59.094.000.000,59.552.000.000,59.045.000.000,59.120.000.000,59.120.000.000,1946000
2011-07-21,59.120.000.000,60.441.000.000,59.120.000.000,60.263.000.000,60.263.000.000,2159600
2011-07-22,60.263.000.000,60.696.000.000,60.077.000.000,60.270.000.000,60.270.000.000,1809600
2011-07-25,60.264.000.000,60.285.000.000,59.640.000.000,59.971.000.000,59.971.000.000,1772400
2011-07-26,59.972.000.000,60.204.000.000,59.261.000.000,59.340.000.000,59.340.000.000,2174800
2011-07-27,59.336.000.000,59.336.000.000,58.169.000.000,58.288.000.000,58.288.000.000,2619000
2011-07-28,58.297.000.000,59.167.000.000,58.290.000.000,58.708.000.000,58.708.000.000,2234000
2011-07-29,58.703.000.000,58.952.000.000,58.009.000.000,58.823.000.000,58.823.000.000,2366400
2011-08-01,58.823.000.000,59.542.000.000,58.168.000.000,58.536.000.000,58.536.000.000,2109400
2011-08-02,58.526.000.000,58.673.000.000,57.259.000.000,57.311.000.000,57.311.000.000,2696200
2011-08-03,57.318.000.000,57.352.000.000,55.249.000.000,56.017.000.000,56.017.000.000,3491800
2011-08-04,55.999.000.000,55.999.000.000,52.629.000.000,52.811.000.000,52.811.000.000,4455400
2011-08-05,52.811.000.000,53.866.000.000,51.153.000.000,52.949.000.000,52.949.000.000,4320600
2011-08-08,52.938.000.000,52.938.000.000,47.793.000.000,48.668.000.000,48.668.000.000,4894600
2011-08-09,48.671.000.000,51.151.000.000,48.666.000.000,51.151.000.000,51.151.000.000,5268200
2011-08-10,51.151.000.000,52.164.000.000,49.947.000.000,51.395.000.000,51.395.000.000,4358800
2011-08-11,51.398.000.000,53.724.000.000,51.398.000.000,53.343.000.000,53.343.000.000,4066000
2011-08-12,53.344.000.000,53.643.000.000,52.650.000.000,53.473.000.000,53.473.000.000,3269800
2011-08-15,53.478.000.000,54.968.000.000,53.474.000.000,54.652.000.000,54.652.000.000,2540600
2011-08-16,54.651.000.000,54.651.000.000,53.539.000.000,54.324.000.000,54.324.000.000,2464600
2011-08-17,54.324.000.000,55.073.000.000,53.828.000.000,55.073.000.000,55.073.000.000,3160600
2011-08-18,55.037.000.000,55.037.000.000,52.246.000.000,53.134.000.000,53.134.000.000,3120400
2011-08-19,53.135.000.000,53.601.000.000,52.336.000.000,52.448.000.000,52.448.000.000,2577200
2011-08-22,52.472.000.000,53.552.000.000,52.397.000.000,52.440.000.000,52.440.000.000,2140800
2011-08-23,52.440.000.000,53.787.000.000,51.853.000.000,53.787.000.000,53.787.000.000,2679000
2011-08-24,53.787.000.000,54.279.000.000,52.993.000.000,53.796.000.000,53.796.000.000,2492200
2011-08-25,53.796.000.000,54.155.000.000,52.677.000.000,52.953.000.000,52.953.000.000,2381200
2011-08-26,52.955.000.000,53.598.000.000,51.971.000.000,53.351.000.000,53.351.000.000,2223000
2011-08-29,53.356.000.000,55.027.000.000,53.356.000.000,54.861.000.000,54.861.000.000,2293800
2011-08-30,54.861.000.000,55.768.000.000,54.425.000.000,55.385.000.000,55.385.000.000,2343400
2011-08-31,55.399.000.000,56.495.000.000,55.399.000.000,56.495.000.000,56.495.000.000,2940000
2011-09-01,56.498.000.000,58.589.000.000,56.498.000.000,58.118.000.000,58.118.000.000,4013600
2011-09-02,58.114.000.000,58.114.000.000,56.302.000.000,56.532.000.000,56.532.000.000,3147400
2011-09-05,56.521.000.000,56.521.000.000,54.818.000.000,54.998.000.000,54.998.000.000,1609000
2011-09-06,54.998.000.000,56.676.000.000,54.121.000.000,56.607.000.000,56.607.000.000,2846800
2011-09-08,56.609.000.000,58.242.000.000,56.609.000.000,57.624.000.000,57.624.000.000,2757000
2011-09-09,57.614.000.000,57.614.000.000,55.528.000.000,55.778.000.000,55.778.000.000,2481800
2011-09-12,55.773.000.000,55.792.000.000,54.310.000.000,55.685.000.000,55.685.000.000,2376200
2011-09-13,55.690.000.000,56.336.000.000,55.166.000.000,55.544.000.000,55.544.000.000,2099400
2011-09-14,55.544.000.000,56.776.000.000,55.090.000.000,56.286.000.000,56.286.000.000,2836200
2011-09-15,56.287.000.000,57.161.000.000,56.196.000.000,56.381.000.000,56.381.000.000,2136800
2011-09-16,56.381.000.000,57.210.000.000,56.257.000.000,57.210.000.000,57.210.000.000,1970000
2011-09-19,57.208.000.000,57.208.000.000,56.060.000.000,57.103.000.000,57.103.000.000,2328200
2011-09-20,57.105.000.000,57.620.000.000,56.379.000.000,56.379.000.000,56.379.000.000,2677000
2011-09-21,56.381.000.000,57.600.000.000,55.915.000.000,55.982.000.000,55.982.000.000,2777000
2011-09-22,55.981.000.000,55.981.000.000,52.706.000.000,53.280.000.000,53.280.000.000,3603600
2011-09-23,53.273.000.000,53.855.000.000,52.754.000.000,53.230.000.000,53.230.000.000,2689200
2011-09-26,53.243.000.000,53.873.000.000,52.399.000.000,53.748.000.000,53.748.000.000,2143200
2011-09-27,53.751.000.000,54.992.000.000,53.751.000.000,53.920.000.000,53.920.000.000,2454200
2011-09-28,53.921.000.000,54.796.000.000,53.258.000.000,53.270.000.000,53.270.000.000,2340800
2011-09-29,53.276.000.000,54.207.000.000,52.849.000.000,53.385.000.000,53.385.000.000,2304800
2011-09-30,53.385.000.000,53.385.000.000,51.897.000.000,52.324.000.000,52.324.000.000,3072600
2011-10-03,52.319.000.000,52.319.000.000,50.792.000.000,50.792.000.000,50.792.000.000,3112400
2011-10-04,50.790.000.000,50.790.000.000,49.433.000.000,50.686.000.000,50.686.000.000,4038800
2011-10-05,50.683.000.000,51.199.000.000,50.209.000.000,51.014.000.000,51.014.000.000,2830400
2011-10-06,51.016.000.000,52.729.000.000,51.016.000.000,52.290.000.000,52.290.000.000,3145600
2011-10-07,52.290.000.000,52.891.000.000,50.902.000.000,51.244.000.000,51.244.000.000,2627200
2011-10-10,51.244.000.000,53.294.000.000,51.244.000.000,53.273.000.000,53.273.000.000,2180600
2011-10-11,53.271.000.000,54.113.000.000,52.820.000.000,53.838.000.000,53.838.000.000,2845400
2011-10-13,53.836.000.000,54.751.000.000,53.308.000.000,54.601.000.000,54.601.000.000,3574200
2011-10-14,54.603.000.000,55.179.000.000,54.447.000.000,55.030.000.000,55.030.000.000,2323200
2011-10-17,55.021.000.000,55.021.000.000,53.536.000.000,53.911.000.000,53.911.000.000,2366200
2011-10-18,53.915.000.000,55.225.000.000,53.188.000.000,55.032.000.000,55.032.000.000,2540000
2011-10-19,55.037.000.000,55.244.000.000,54.483.000.000,54.966.000.000,54.966.000.000,2430800
2011-10-20,54.953.000.000,54.953.000.000,53.610.000.000,54.010.000.000,54.010.000.000,2282800
2011-10-21,54.014.000.000,55.504.000.000,54.014.000.000,55.255.000.000,55.255.000.000,2151200
2011-10-24,55.259.000.000,57.226.000.000,55.259.000.000,56.892.000.000,56.892.000.000,2656000
2011-10-25,56.885.000.000,56.885.000.000,55.770.000.000,56.286.000.000,56.286.000.000,2262800
2011-10-26,56.306.000.000,57.334.000.000,56.249.000.000,57.144.000.000,57.144.000.000,2172400
2011-10-27,57.146.000.000,59.901.000.000,57.146.000.000,59.270.000.000,59.270.000.000,3665800
2011-10-28,59.270.000.000,59.668.000.000,58.760.000.000,59.513.000.000,59.513.000.000,2388000
2011-10-31,59.513.000.000,59.513.000.000,58.094.000.000,58.338.000.000,58.338.000.000,2258000
2011-11-01,58.300.000.000,58.300.000.000,56.099.000.000,57.323.000.000,57.323.000.000,2827600
2011-11-03,57.327.000.000,58.481.000.000,57.327.000.000,58.196.000.000,58.196.000.000,2445800
2011-11-04,58.186.000.000,58.804.000.000,57.547.000.000,58.670.000.000,58.670.000.000,1946600
2011-11-07,58.670.000.000,59.440.000.000,58.645.000.000,59.199.000.000,59.199.000.000,1869400
2011-11-08,59.205.000.000,59.616.000.000,58.505.000.000,59.026.000.000,59.026.000.000,1934000
2011-11-09,59.011.000.000,59.011.000.000,57.201.000.000,57.550.000.000,57.550.000.000,2623000
2011-11-10,57.561.000.000,58.314.000.000,57.294.000.000,57.322.000.000,57.322.000.000,1959000
2011-11-11,57.325.000.000,58.747.000.000,57.325.000.000,58.547.000.000,58.547.000.000,2136400
2011-11-14,58.539.000.000,58.717.000.000,58.013.000.000,58.258.000.000,58.258.000.000,1791000
2011-11-16,58.256.000.000,58.877.000.000,57.784.000.000,58.560.000.000,58.560.000.000,2703800
2011-11-17,58.550.000.000,58.555.000.000,56.663.000.000,56.989.000.000,56.989.000.000,3054600
2011-11-18,56.989.000.000,57.477.000.000,56.418.000.000,56.731.000.000,56.731.000.000,2297200
2011-11-21,56.722.000.000,56.722.000.000,55.505.000.000,56.285.000.000,56.285.000.000,2894800
2011-11-22,56.290.000.000,56.570.000.000,55.609.000.000,55.878.000.000,55.878.000.000,2681600
2011-11-23,55.879.000.000,55.879.000.000,54.813.000.000,54.972.000.000,54.972.000.000,2429400
2011-11-24,54.978.000.000,55.519.000.000,54.537.000.000,55.280.000.000,55.280.000.000,1410200
2011-11-25,55.271.000.000,55.610.000.000,54.742.000.000,54.894.000.000,54.894.000.000,1815000
2011-11-28,54.899.000.000,56.444.000.000,54.899.000.000,56.017.000.000,56.017.000.000,2271000
2011-11-29,56.028.000.000,56.364.000.000,55.300.000.000,55.300.000.000,55.300.000.000,2822000
2011-11-30,55.307.000.000,57.592.000.000,55.307.000.000,56.875.000.000,56.875.000.000,4893000
2011-12-01,56.876.000.000,58.302.000.000,56.876.000.000,58.143.000.000,58.143.000.000,3297000
2011-12-02,58.147.000.000,58.980.000.000,57.618.000.000,57.886.000.000,57.886.000.000,2985600
